,Arrondissement_x,Code INSEE commune_x,Type implantation,Nombre point de recharge,Paiement CB,Accessibilité PMR,Restriction gabarit,Stationnement 2 roues,Puissance max KW,Statut du point de recharge,Type de chargeur,latitude,longitude,Arrondissement_x_encode,Type implantation_encode,Paiement CB_encode,Accessibilité PMR_encode,Restriction gabarit_encode,Stationnement 2 roues_encode,Statut du point de recharge_encode,Type de chargeur_encode
1126,18e Arrondissement,75118.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.892082,2.3331354,13,1,1,0,1,0,0,3
1127,18e Arrondissement,75118.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.885006,2.3475914,13,1,1,0,1,0,0,3
1128,16e Arrondissement,75116.0,Parking public,15,True,Non accessible,aucune restriction,False,43.0,Disponible,Prise type 2,48.846973,2.2558389,11,0,1,0,1,0,0,0
1129,Paris centre,75101.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.86003,2.34046,16,1,0,0,1,0,1,3
1130,Paris centre,75104.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.856052,2.3537521,16,1,0,0,1,0,0,3
1131,05e Arrondissement,75105.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.850613,2.3453429,0,1,0,0,1,0,1,3
1132,06e Arrondissement,75106.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.852127,2.331346,1,1,0,0,1,0,0,3
1133,06e Arrondissement,75106.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Occupé (en charge),Prise type EF,48.851025,2.326367,1,1,0,0,1,0,1,3
1134,07e Arrondissement,75107.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.84793,2.309952,2,1,0,0,1,0,0,3
1135,08e Arrondissement,75108.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.86937,2.303269,3,1,0,0,1,0,0,3
1136,13e Arrondissement,75113.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.8355,2.34965,8,1,0,0,1,0,0,3
1137,13e Arrondissement,75113.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.8355,2.34965,8,1,0,0,1,0,0,3
1138,13e Arrondissement,75113.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.826504,2.343366,8,1,0,0,1,0,0,3
1139,14e Arrondissement,75114.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.831448,2.320052,9,1,0,0,1,0,0,3
1140,15e Arrondissement,75115.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.841663,2.286931,10,1,0,0,1,0,1,3
1141,16e Arrondissement,75116.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.876163,2.286403,11,1,0,0,1,0,1,3
1142,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.88328,2.286938,12,1,0,0,1,0,1,3
1143,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Occupé (en charge),Prise type EF,48.88328,2.286938,12,1,0,0,1,0,1,3
1144,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.878963,2.293606,12,1,0,0,1,0,0,3
1145,18e Arrondissement,75118.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.89767,2.352758,13,1,0,0,1,0,0,3
1146,19e Arrondissement,75119.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.88842,2.388149,14,1,0,0,1,0,1,3
1147,19e Arrondissement,75119.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.88842,2.388149,14,1,0,0,1,0,1,3
1148,20e Arrondissement,75120.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.857094,2.403802,15,1,0,0,1,0,0,3
1149,Paris centre,75101.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.864292,2.3314855,16,1,1,0,1,0,0,3
1150,Paris centre,75102.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.869698,2.3423247,16,1,1,0,1,0,0,3
1151,Paris centre,75102.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.869698,2.3423247,16,1,1,0,1,0,0,3
1152,05e Arrondissement,75105.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.84196,2.347262,0,1,1,0,1,0,0,3
1153,Paris centre,75104.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.848423,2.366004,16,1,1,0,1,0,0,3
1154,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85304,2.3190124,2,1,1,0,1,0,0,3
1155,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85304,2.3190124,2,1,1,0,1,0,1,3
1156,07e Arrondissement,75107.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.84828,2.315725,2,1,1,0,1,0,0,3
1157,15e Arrondissement,75115.0,Voirie,7,True,Non accessible,aucune restriction,False,3.0,Disponible,Prise type EF,48.841404,2.28136,10,1,1,0,1,0,0,3
1158,20e Arrondissement,75120.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.87559,2.399738,15,1,1,0,1,1,0,3
1159,05e Arrondissement,75105.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.848,2.3469365,0,1,1,0,1,0,1,3
1160,11e Arrondissement,75111.0,Voirie,5,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.857796,2.390264,6,1,1,0,1,1,0,3
1161,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.86023,2.3719914,6,1,1,0,1,0,1,3
1162,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.82195,2.345853,8,1,1,0,1,0,1,3
1163,07e Arrondissement,75107.0,Voirie,5,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.85988,2.3245049,2,1,1,0,1,1,0,3
1164,13e Arrondissement,75113.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.835163,2.3446052,8,1,1,0,1,0,1,3
1165,10e Arrondissement,75110.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.87237,2.366288,5,1,1,0,1,1,0,3
1166,10e Arrondissement,75110.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.87237,2.366288,5,1,1,0,1,0,1,3
1167,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85926,2.267881,11,1,1,0,1,0,1,3
1168,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.839577,2.2986453,10,1,1,0,1,0,0,3
1169,18e Arrondissement,75118.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.898304,2.3423252,13,1,1,0,1,0,1,3
1170,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85666,2.2856026,11,1,1,0,1,0,0,3
1171,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.831997,2.3048475,10,1,1,0,1,0,0,3
1172,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.843792,2.2698932,11,1,1,0,1,0,1,3
1173,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8531,2.261698,11,1,1,0,1,0,0,3
1174,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8531,2.261698,11,1,1,0,1,0,0,3
1175,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.86986,2.38494,15,1,1,0,1,0,0,3
1176,16e Arrondissement,75116.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.847862,2.2745266,11,1,1,0,1,0,0,3
1177,19e Arrondissement,75119.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.898933,2.3740363,14,1,1,0,1,0,1,3
1178,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.855225,2.3984911,15,1,1,0,1,0,0,3
1180,Paris centre,75102.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.870422,2.3454537,16,1,1,0,1,0,1,3
1181,06e Arrondissement,75106.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.855206,2.337108,1,1,1,0,1,0,0,3
1182,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85807,2.299582,2,1,1,0,1,0,0,3
1183,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.85807,2.299582,2,1,1,0,1,1,0,3
1184,08e Arrondissement,75108.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Disponible,Prise type EF,48.87835,2.3044934,3,1,1,0,1,1,0,3
1185,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85617,2.308076,2,1,1,0,1,0,1,3
1186,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85617,2.308076,2,1,1,0,1,0,0,3
1187,06e Arrondissement,75106.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.847107,2.332121,1,1,1,0,1,0,0,3
1188,06e Arrondissement,75106.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.847107,2.332121,1,1,1,0,1,0,1,3
1189,08e Arrondissement,75108.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.86821,2.3046348,3,1,1,0,1,0,0,3
1190,10e Arrondissement,75110.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.881493,2.362957,5,1,1,0,1,0,0,3
1191,10e Arrondissement,75110.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87081,2.354076,5,1,1,0,1,0,0,3
1192,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.86908,2.371679,6,1,1,0,1,0,0,3
1193,13e Arrondissement,75113.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.82056,2.3643334,8,1,1,0,1,0,0,3
1194,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.834526,2.353056,8,1,1,0,1,0,0,3
1195,14e Arrondissement,75114.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.842175,2.323305,9,1,1,0,1,0,0,3
1196,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.820423,2.3512075,8,1,1,0,1,0,0,3
1197,18e Arrondissement,75118.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8861,2.3591,13,1,1,0,1,0,0,3
1198,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.863,2.2858,11,1,1,0,1,0,0,3
1199,16e Arrondissement,75116.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8433,2.2595,11,1,1,0,1,0,0,3
1200,17e Arrondissement,75117.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8914,2.304,12,1,1,0,1,0,0,3
1201,17e Arrondissement,75117.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8888,2.3222,12,1,1,0,1,0,1,3
1202,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.8478,2.2636,11,1,1,0,1,0,0,3
1203,18e Arrondissement,75118.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8949,2.3355,13,1,1,0,1,0,1,3
1204,19e Arrondissement,75119.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8824,2.3866,14,1,1,0,1,0,1,3
1205,20e Arrondissement,75120.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.8657,2.4087,15,1,1,0,1,0,1,3
1206,Paris centre,75104.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.853573,2.363958,16,1,1,0,1,0,0,3
1207,06e Arrondissement,75106.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.84189,2.333149,1,1,1,0,1,0,0,3
1208,05e Arrondissement,75105.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.849903,2.3444285,0,1,1,0,1,0,1,3
1209,07e Arrondissement,75107.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85806,2.310588,2,1,1,0,1,0,1,3
1211,09e Arrondissement,75109.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.882973,2.345487,4,1,1,0,1,0,1,3
1212,12e Arrondissement,75112.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.84154,2.389211,7,1,1,0,1,0,0,3
1213,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.864063,2.3713984,6,1,1,0,1,0,1,3
1214,13e Arrondissement,75113.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.82764,2.3810866,8,1,1,0,1,0,0,3
1215,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.826233,2.34245,8,1,1,0,1,0,0,3
1216,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.826084,2.358049,8,1,1,0,1,0,1,3
1217,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.832825,2.36241,8,1,1,0,1,0,0,3
1218,14e Arrondissement,75114.0,Voirie,7,True,Non accessible,aucune restriction,False,3.0,Occupé (en charge),Prise type EF,48.83126,2.313088,9,1,1,0,1,0,1,3
1219,14e Arrondissement,75114.0,Voirie,7,True,Non accessible,aucune restriction,False,3.0,Occupé (en charge),Prise type EF,48.83126,2.313088,9,1,1,0,1,0,1,3
1220,14e Arrondissement,75114.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.82076,2.3370783,9,1,1,0,1,0,0,3
1221,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.851833,2.2997985,10,1,1,0,1,0,0,3
1222,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.835197,2.2914295,10,1,1,0,1,0,0,3
1223,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.844707,2.3198109,10,1,1,0,1,0,1,3
1224,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.865818,2.2762194,11,1,1,0,1,0,1,3
1225,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.853813,2.2768772,11,1,1,0,1,0,0,3
1226,16e Arrondissement,75116.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.847847,2.272306,11,1,1,0,1,0,1,3
1227,17e Arrondissement,75117.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.895756,2.3242009,12,1,1,0,1,0,1,3
1228,18e Arrondissement,75118.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.893276,2.3395,13,1,1,0,1,0,0,3
1229,18e Arrondissement,75118.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.891644,2.344978,13,1,1,0,1,0,0,3
1230,19e Arrondissement,75119.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.882175,2.370891,14,1,1,0,1,0,0,3
1231,19e Arrondissement,75119.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.882175,2.370891,14,1,1,0,1,0,0,3
1232,20e Arrondissement,75120.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.86959,2.400348,15,1,1,0,1,0,1,3
1233,20e Arrondissement,75120.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.86959,2.400348,15,1,1,0,1,0,0,3
1234,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85844,2.402911,15,1,1,0,1,0,1,3
1235,13e Arrondissement,75113.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.824066,2.364308,8,1,1,0,1,0,1,3
1236,Paris centre,75104.0,Parking public,21,True,Non accessible,Hauteur maximale 1.90m,False,43.0,Occupé (en charge),Prise type 2,48.856796,2.3538697,16,0,1,0,0,0,1,0
1237,Paris centre,75104.0,Parking public,21,True,Non accessible,Hauteur maximale 1.90m,False,50.0,Disponible,Prise type Combo CCS,48.856796,2.3538697,16,0,1,0,0,0,0,2
1238,Paris centre,75102.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.86531,2.343436,16,1,0,0,1,0,0,3
1239,08e Arrondissement,75108.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.875854,2.309542,3,1,0,0,1,0,0,3
1240,12e Arrondissement,75112.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.841206,2.3748827,7,1,0,0,1,0,1,3
1241,13e Arrondissement,75113.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.832893,2.363025,8,1,0,0,1,0,0,3
1242,14e Arrondissement,75114.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.841198,2.323891,9,1,0,0,1,0,1,3
1243,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.878963,2.293606,12,1,0,0,1,0,0,3
1244,17e Arrondissement,75117.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.88117,2.313751,12,1,0,0,1,0,1,3
1245,20e Arrondissement,75120.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.857094,2.403802,15,1,0,0,1,0,1,3
1246,20e Arrondissement,75120.0,Voirie,3,False,Non accessible,aucune restriction,False,4.0,Disponible,Prise type EF,48.863766,2.41177,15,1,0,0,1,0,0,3
1247,Paris centre,75101.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.864292,2.3314855,16,1,1,0,1,0,1,3
1248,05e Arrondissement,75105.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.84196,2.347262,0,1,1,0,1,0,0,3
1249,Paris centre,75104.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.848423,2.366004,16,1,1,0,1,0,1,3
1250,05e Arrondissement,75105.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.841064,2.352048,0,1,1,0,1,0,0,3
1251,15e Arrondissement,75115.0,Voirie,7,True,Non accessible,aucune restriction,True,3.0,Occupé (en charge),Prise type EF,48.8326,2.2788854,10,1,1,0,1,1,1,3
1252,Paris centre,75101.0,Voirie,6,True,Non accessible,aucune restriction,True,3.0,Occupé (en charge),Prise type EF,48.85881,2.3449502,16,1,1,0,1,1,1,3
1253,Paris centre,75101.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.85881,2.3449502,16,1,1,0,1,0,1,3
1254,05e Arrondissement,75105.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.848,2.3469365,0,1,1,0,1,0,1,3
1255,10e Arrondissement,75110.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.875076,2.3587236,5,1,1,0,1,0,0,3
1256,11e Arrondissement,75111.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.857796,2.390264,6,1,1,0,1,0,0,3
1257,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.86023,2.3719914,6,1,1,0,1,0,0,3
1258,11e Arrondissement,75111.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.85579,2.374203,6,1,1,0,1,0,0,3
1259,11e Arrondissement,75111.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.861534,2.3809278,6,1,1,0,1,0,1,3
