;Statut du Point de charge;Arrondissement_x;ID Station local;ID Station itineerance;Nom station;Code INSEE commune_x;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions d acces;Adresse station_x;Paiement CB;Tarification;Date mise en service;Accessibilitee PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Horaires;Type de chargeur;latitude;longitude;ID PDC local;Statut du point de recharge;URL Description Point de charge;Heure mise e  jour;Coordonneees geeographiques
1486;En service;Paris centre;FR*V75*PPX04*01;FRV75PPX0401;Paris | Quai aux Fleurs 23;75104.0;Voirie;5;23/09/2021;Acces libre;23 Quai aux Fleurs 75004 Paris;TRUE;https://belib.paris;23/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.854847;2.3505278;FR*V75*EPX01*06*2;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*06*2;2022-12-02T11:13:01+01:00;48.85788,2.34681
1487;En service;Paris centre;FR*V75*PPX04*02;FRV75PPX0402;Paris | Rue Frane§ois Miron 80;75104.0;Voirie;5;23/09/2021;Acces libre;80 Rue Frane§ois Miron 75004 Paris;TRUE;https://belib.paris;25/11/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.855366;2.3591938;FR*V75*EPX19*06*5;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*06*5;2022-12-02T11:24:21+01:00;48.8886,2.3888
1488;En service;Paris centre;FR*V75*PPX04*03;FRV75PPX0403;Paris | Rue Malher 13;75104.0;Voirie;3;23/09/2021;Acces libre;13 Rue Malher 75004 Paris;TRUE;https://belib.paris;19/05/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85648;2.361378;FR*V75*E9013*04*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*04*3;2022-12-02T11:21:22+01:00;48.82085,2.343626
1489;En service;Paris centre;FR*V75*PPX03*02;FRV75PPX0302;Paris | Place de la Reepublique 17;75103.0;Voirie;4;23/09/2021;Acces libre;17 Place de la Reepublique 75003 Paris;TRUE;https://belib.paris;12/05/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86745;2.3630073;FR*V75*EPX04*08*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*08*1;2022-12-02T11:38:03+01:00;48.858505,2.3543751
1490;En service;10e Arrondissement;FR*V75*PPX10*01;FRV75PPX1001;Paris | Rue Pierre Chausson 1;75110.0;Voirie;4;23/09/2021;Acces libre;1 Rue Pierre Chausson 75010 Paris;TRUE;https://belib.paris;19/05/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.87026;2.3600461;FR*V75*EPX08*12*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*12*1;2022-12-02T11:35:01+01:00;48.872448,2.3041663
1491;En service;07e Arrondissement;FR*V75*PPX07*01;FRV75PPX0701;Paris | Rue Chanaleilles 1;75107.0;Voirie;6;27/09/2022;Acces libre;1 Rue Chanaleilles 75007 Paris;TRUE;https://belib.paris;04/02/2022;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85304;2.3190124;FR*V75*EPX15*14*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*14*4;2022-12-02T12:08:43+01:00;48.831997,2.3048475
1492;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108.0;Voirie;6;27/09/2022;Acces libre;19 Rue du Chateaubriand 75008 Paris;TRUE;https://belib.paris;03/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.873478;2.3008885;FR*V75*EPX16*05*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*05*2;2022-12-02T07:56:06+01:00;48.843792,2.2698932
1493;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108.0;Voirie;6;27/09/2022;Acces libre;19 Rue du Chateaubriand 75008 Paris;TRUE;https://belib.paris;03/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.873478;2.3008885;FR*V75*EPX15*19*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*19*6;2022-12-02T07:52:23+01:00;48.8304,2.295999
1494;En service;08e Arrondissement;FR*V75*PPX08*01;FRV75PPX0801;Paris | Rue Pierre Charron  62;75108.0;Voirie;4;14/10/2022;Acces libre;62 Rue Pierre Charron 75008 Paris;TRUE;https://belib.paris;03/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.869644;2.3036203;FR*V75*EPX08*14*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*14*1;2022-12-02T11:53:32+01:00;48.87057,2.301121
1495;En service;09e Arrondissement;FR*V75*PPX09*01;FRV75PPX0901;Paris | Rue Jules Lefebvre 1;75109.0;Voirie;7;27/09/2022;Acces libre;1 Rue Jules Lefebvre 75009 Paris;TRUE;https://belib.paris;08/11/2022;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.880447;2.3283632;FR*V75*EPX15*29*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*29*2;2022-12-02T11:45:03+01:00;48.851833,2.2997985
1496;En service;08e Arrondissement;FR*V75*PPX08*05;FRV75PPX0805;Paris | Avenue de Friedland 42;75108.0;Voirie;4;27/09/2022;Acces libre;42 Avenue de Friedland 75008 Paris;TRUE;https://belib.paris;31/10/2022;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.874165;2.2976358;FR*V75*EPX07*04*2;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*04*2;2022-12-02T12:13:17+01:00;48.849297,2.3077698
1497;En service;15e Arrondissement;FR*V75*PPX15*01;FRV75PPX1501;Paris | Rue du Colonel Pierre Avia 1;75115.0;Voirie;7;27/09/2022;Acces libre;1 Rue du Colonel Pierre Avia 75015 Paris;TRUE;https://belib.paris;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8326;2.2788854;FR*V75*EPX12*15*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*15*3;2022-12-02T07:39:05+01:00;48.83519,2.4002905
1498;En service;15e Arrondissement;FR*V75*PPX15*02;FRV75PPX1502;Paris | Rue Lacordaire 56;75115.0;Voirie;7;26/10/2021;Acces libre;56 Rue Lacordaire 75015 Paris;TRUE;https://belib.paris;14/09/2021;Non accessible;aucune restriction;TRUE;7.0;24-juil;Prise type EF;48.841404;2.28136;FR*V75*EPX14*05*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*05*3;2022-12-02T12:14:42+01:00;48.834854,2.3297832
1499;En service;11e Arrondissement;FR*V75*PPX11*02;FRV75PPX1102;Paris | Rue de la Roquette  162;75111.0;Voirie;7;23/09/2021;Acces libre;162 Rue de la Roquette 75011 Paris;TRUE;https://belib.paris;08/07/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.858604;2.384125;FR*V75*EPX15*36*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*36*1;2022-12-02T07:55:22+01:00;48.842644,2.313266
1500;En service;08e Arrondissement;FR*V75*PPX08*07;FRV75PPX0807;Paris | Rue de Rome  73;75108.0;Voirie;6;23/09/2021;Acces libre;73 Rue de Rome 75008 Paris;TRUE;https://belib.paris;17/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.881832;2.32056;FR*V75*EPX14*08*6;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*08*6;2022-12-02T08:57:52+01:00;48.83951,2.3301675
1501;En service;09e Arrondissement;FR*V75*PPX09*12;FRV75PPX0912;Paris | Rue Paul Escudier  2;75112.0;Voirie;6;23/09/2021;Acces libre;2 Rue Paul Escudier 75012 Paris;TRUE;https://belib.paris;25/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.880573;2.3317547;FR*V75*EPX14*03*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*03*2;2022-12-02T08:51:59+01:00;48.82837,2.3216963
1502;En service;05e Arrondissement;FR*V75*PPX05*05;FRV75PPX0505;Paris | bis Rue Valette 2;75105.0;Voirie;7;23/09/2021;Acces libre;2 bis Rue Valette 75005 Paris;TRUE;https://belib.paris;30/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.848;2.3469365;FR*V75*EPX07*07*6;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*07*6;2022-12-02T08:29:29+01:00;48.856014,2.3097644
1503;En service;10e Arrondissement;FR*V75*PPX10*02;FRV75PPX1002;Paris | Rue Sibour 2;75110.0;Voirie;6;23/09/2021;Acces libre;2 Rue Sibour 75010 Paris;TRUE;https://belib.paris;30/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.875076;2.3587236;FR*V75*EPX07*14*5;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*14*5;2022-12-02T08:31:00+01:00;48.859367,2.3195393
1504;En service;11e Arrondissement;FR*V75*PPX11*06;FRV75PPX1106;Paris | Boulevard Richard Lenoir 63;75111.0;Voirie;6;23/09/2021;Acces libre;63 Boulevard Richard Lenoir 75011 Paris;TRUE;https://belib.paris;10/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86023;2.3719914;FR*V75*E9012*08*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*08*3;2022-12-02T08:36:13+01:00;48.841206,2.3748827
1505;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;75114.0;Voirie;6;23/09/2021;Acces libre;32 Rue Broussais 75014 Paris;TRUE;https://belib.paris;17/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.82844;2.336613;FR*V75*EPX16*16*4;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*16*4;2022-12-02T09:02:47+01:00;48.863,2.2858
1506;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;75114.0;Voirie;6;23/09/2021;Acces libre;32 Rue Broussais 75014 Paris;TRUE;https://belib.paris;17/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.82844;2.336613;FR*V75*EPX05*08*4;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*08*4;2022-12-02T09:11:55+01:00;48.842007,2.3430684
1507;En service;17e Arrondissement;FR*V75*PPX17*02;FRV75PPX1702;Paris | Place du Geeneeral Koe«nig 12;75117.0;Voirie;6;23/09/2021;Acces libre;12 Place du Geeneeral Koe«nig 75017 Paris;TRUE;https://belib.paris;24/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.88112;2.284095;FR*V75*EPX02*07*5;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX02*07*5;2022-12-02T09:05:38+01:00;48.870422,2.3454537
1508;En service;07e Arrondissement;FR*V75*PPX07*06;FRV75PPX0706;Paris | Rue de Bellechasse 5;75107.0;Voirie;5;23/09/2021;Acces libre;5 Rue de Bellechasse 75007 Paris;TRUE;https://belib.paris;07/07/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.85988;2.3245049;FR*V75*EPX15*24*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*24*5;2022-12-02T12:13:10+01:00;48.8483,2.301
1509;En service;13e Arrondissement;FR*V75*PPX13*05;FRV75PPX1305;Paris | Avenue de Choisy 188;75113.0;Voirie;3;23/09/2021;Acces libre;188 Avenue de Choisy 75013 Paris;TRUE;https://belib.paris;24/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.83039;2.356917;FR*V75*EPX12*12*6;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*12*6;2022-12-02T10:47:40+01:00;48.833412,2.388111
1510;En service;15e Arrondissement;FR*V75*PPX15*04;FRV75PPX1504;Paris | Rue Leblanc  19;75115.0;Voirie;5;23/09/2021;Acces libre;19 Rue Leblanc 75015 Paris;TRUE;https://belib.paris;24/06/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.83984;2.273328;FR*V75*EPX14*12*4;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*12*4;2022-12-02T09:25:47+01:00;48.83126,2.313088
1511;En service;17e Arrondissement;FR*V75*PPX17*03;FRV75PPX1703;Paris | Place Charles Fillion  22;75117.0;Voirie;6;23/09/2021;Acces libre;22 Place Charles Fillion 75017 Paris;TRUE;https://belib.paris;07/07/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.888447;2.3160603;FR*V75*EPX16*25*2;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*25*2;2022-12-02T09:35:08+01:00;48.861294,2.28423
1512;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118.0;Voirie;7;23/09/2021;Acces libre;1 Rue Fernand Labori 75018 Paris;TRUE;https://belib.paris;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.898304;2.3423252;FR*V75*EPX07*09*3;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*09*3;2022-12-02T09:34:11+01:00;48.85082,2.3237967
1513;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118.0;Voirie;7;23/09/2021;Acces libre;1 Rue Fernand Labori 75018 Paris;TRUE;https://belib.paris;13/07/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.898304;2.3423252;FR*V75*EPX08*01*4;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*01*4;2022-12-02T09:39:35+01:00;48.869644,2.3036203
1514;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118.0;Voirie;7;23/09/2021;Acces libre;1 Rue Fernand Labori 75018 Paris;TRUE;https://belib.paris;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.898304;2.3423252;FR*V75*EPX10*03*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*03*5;2022-12-02T10:09:45+01:00;48.87237,2.366288
1515;En service;15e Arrondissement;FR*V75*PPX15*11;FRV75PPX1511;Paris | Rue de la Convention  75;75115.0;Voirie;4;23/09/2021;Acces libre;75 Rue de la Convention 75015 Paris;TRUE;https://belib.paris;01/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.842567;2.2848904;FR*V75*EPX08*02*4;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*02*4;2022-12-02T09:36:23+01:00;48.873478,2.3008885
